Time;Extension;Load
(sec);(mm);(N)
0,00000;0,00000;-0,00026
0,00200;0,00000;-0,00021
0,00400;0,00000;-0,00020
0,01400;0,00000;-0,00054
0,02400;0,00000;-0,00033
0,03400;0,00000;-0,00038
0,04400;-0,00011;-0,00016
0,05400;-0,00011;-0,00020
0,06400;-0,00017;-0,00016
0,07400;-0,00017;-0,00022
0,08400;-0,00023;-0,00044
0,09400;-0,00034;-0,00043
0,10400;-0,00051;-0,00073
0,11400;-0,00074;-0,00042
0,12400;-0,00096;-0,00061
0,13400;-0,00125;-0,00028
0,14400;-0,00153;-0,00051
0,15400;-0,00181;-0,00021
0,16400;-0,00204;-0,00035
0,17400;-0,00232;-0,00029
0,18400;-0,00261;-0,00033
0,19400;-0,00283;-0,00039
0,20400;-0,00306;-0,00028
0,21400;-0,00329;-0,00042
0,22400;-0,00346;0,00000
0,23400;-0,00363;-0,00021
0,24400;-0,00380;-0,00007
0,25400;-0,00402;-0,00039
0,26400;-0,00419;-0,00023
0,27400;-0,00436;-0,00060
0,28400;-0,00453;-0,00037
0,29400;-0,00476;-0,00052
0,30400;-0,00493;-0,00027
0,31400;-0,00510;-0,00027
0,32400;-0,00533;-0,00019
0,33400;-0,00544;-0,00030
0,34400;-0,00561;-0,00040
0,35400;-0,00578;-0,00032
0,36400;-0,00595;-0,00061
0,37400;-0,00606;-0,00035
0,38400;-0,00623;-0,00053
0,39400;-0,00640;-0,00026
0,40400;-0,00663;-0,00047
0,41400;-0,00680;-0,00015
0,42400;-0,00697;-0,00040
0,43400;-0,00714;-0,00032
0,44400;-0,00731;-0,00045
0,45400;-0,00748;-0,00057
0,46400;-0,00765;-0,00030
0,47400;-0,00782;-0,00047
0,48400;-0,00799;-0,00033
0,49400;-0,00816;-0,00028
0,50400;-0,00833;-0,00032
0,51400;-0,00850;-0,00045
0,52400;-0,00867;-0,00028
0,53400;-0,00878;-0,00073
0,54400;-0,00895;-0,00048
0,55400;-0,00912;-0,00047
0,56400;-0,00929;-0,00049
0,57400;-0,00941;-0,00022
0,58400;-0,00958;-0,00033
0,59400;-0,00975;-0,00040
0,60400;-0,00997;-0,00040
0,61400;-0,01014;-0,00045
0,62400;-0,01031;-0,00060
0,63400;-0,01043;-0,00033
0,64400;-0,01060;-0,00056
0,65400;-0,01077;-0,00029
0,66400;-0,01094;-0,00029
0,67400;-0,01111;-0,00041
0,68400;-0,01128;-0,00044
0,69400;-0,01145;-0,00049
0,70400;-0,01162;-0,00057
0,71400;-0,01179;-0,00054
0,72400;-0,01196;-0,00044
0,73400;-0,01213;-0,00065
0,74400;-0,01230;-0,00032
0,75400;-0,01252;-0,00054
0,76400;-0,01269;-0,00025
0,77400;-0,01286;-0,00052
0,78400;-0,01303;-0,00044
0,79400;-0,01320;-0,00054
0,80400;-0,01337;-0,00044
0,81400;-0,01354;-0,00050
0,82400;-0,01371;-0,00047
0,83400;-0,01388;-0,00035
0,84400;-0,01400;-0,00049
0,85400;-0,01417;-0,00033
0,86400;-0,01434;-0,00062
0,87400;-0,01451;-0,00045
0,88400;-0,01468;-0,00079
0,89400;-0,01479;-0,00050
0,90400;-0,01496;-0,00058
0,91400;-0,01513;-0,00056
0,92400;-0,01530;-0,00051
0,93400;-0,01547;-0,00043
0,94400;-0,01564;-0,00056
0,95400;-0,01581;-0,00059
0,96400;-0,01598;-0,00042
0,97400;-0,01615;-0,00072
0,98400;-0,01626;-0,00038
0,99400;-0,01643;-0,00049
1,00400;-0,01655;-0,00054
1,01400;-0,01672;-0,00044
1,02400;-0,01689;-0,00042
1,03400;-0,01706;-0,00063
1,04400;-0,01723;-0,00056
1,05400;-0,01740;-0,00053
1,06400;-0,01757;-0,00071
1,07400;-0,01779;-0,00049
1,08400;-0,01796;-0,00068
1,09400;-0,01813;-0,00056
1,10400;-0,01830;-0,00068
1,11400;-0,01847;-0,00052
1,12400;-0,01864;-0,00070
1,13400;-0,01881;-0,00048
1,14400;-0,01898;-0,00053
1,15400;-0,01915;-0,00056
1,16400;-0,01932;-0,00049
1,17400;-0,01949;-0,00063
1,18400;-0,01961;-0,00058
1,19400;-0,01978;-0,00064
1,20400;-0,01995;-0,00044
1,21400;-0,02012;-0,00074
1,22400;-0,02029;-0,00047
1,23400;-0,02046;-0,00070
1,24400;-0,02063;-0,00055
1,25400;-0,02085;-0,00059
1,26400;-0,02102;-0,00059
1,27400;-0,02119;-0,00069
1,28400;-0,02136;-0,00066
1,29400;-0,02153;-0,00056
1,30400;-0,02170;-0,00078
1,31400;-0,02182;-0,00045
1,32400;-0,02199;-0,00067
1,33400;-0,02216;-0,00051
1,34400;-0,02238;-0,00057
1,35400;-0,02255;-0,00048
1,36400;-0,02272;-0,00074
1,37400;-0,02289;-0,00058
1,38400;-0,02306;-0,00073
1,39400;-0,02323;-0,00069
1,40400;-0,02340;-0,00060
1,41400;-0,02357;-0,00063
1,42400;-0,02374;-0,00048
1,43400;-0,02391;-0,00062
1,44400;-0,02408;-0,00049
1,45400;-0,02420;-0,00069
1,46400;-0,02437;-0,00057
1,47400;-0,02454;-0,00084
1,48400;-0,02471;-0,00063
1,49400;-0,02482;-0,00077
1,50400;-0,02499;-0,00053
1,51400;-0,02510;-0,00060
1,52400;-0,02527;-0,00076
1,53400;-0,02544;-0,00052
1,54400;-0,02561;-0,00079
1,55400;-0,02578;-0,00064
1,56400;-0,02595;-0,00084
1,57400;-0,02612;-0,00070
1,58400;-0,02629;-0,00089
1,59400;-0,02646;-0,00053
1,60400;-0,02663;-0,00065
1,61400;-0,02686;-0,00071
1,62400;-0,02697;-0,00057
1,63400;-0,02714;-0,00079
1,64400;-0,02731;-0,00064
1,65400;-0,02743;-0,00066
1,66400;-0,02760;-0,00071
1,67400;-0,02777;-0,00089
1,68400;-0,02794;-0,00047
1,69400;-0,02811;-0,00083
1,70400;-0,02833;-0,00063
1,71400;-0,02850;-0,00078
1,72400;-0,02867;-0,00076
1,73400;-0,02884;-0,00067
1,74400;-0,02901;-0,00059
1,75400;-0,02918;-0,00070
1,76400;-0,02935;-0,00073
1,77400;-0,02952;-0,00064
1,78400;-0,02969;-0,00086
1,79400;-0,02986;-0,00064
1,80400;-0,03003;-0,00089
1,81400;-0,03015;-0,00074
1,82400;-0,03032;-0,00075
1,83400;-0,03049;-0,00066
1,84400;-0,03060;-0,00075
1,85400;-0,03077;-0,00065
1,86400;-0,03094;-0,00085
1,87400;-0,03111;-0,00079
1,88400;-0,03128;-0,00082
1,89400;-0,03145;-0,00073
1,90400;-0,03162;-0,00077
1,91400;-0,03185;-0,00075
1,92400;-0,03202;-0,00074
1,93400;-0,03213;-0,00069
1,94400;-0,03230;-0,00070
1,95400;-0,03241;-0,00081
1,96400;-0,03258;-0,00072
1,97400;-0,03275;-0,00089
1,98400;-0,03298;-0,00082
1,99400;-0,03315;-0,00083
2,00400;-0,03332;-0,00077
2,01400;-0,03349;-0,00083
2,02400;-0,03366;-0,00071
2,03400;-0,03389;-0,00073
2,04400;-0,03406;-0,00075
2,05400;-0,03423;-0,00071
2,06400;-0,03440;-0,00089
2,07400;-0,03457;-0,00076
2,08400;-0,03474;-0,00074
2,09400;-0,03491;-0,00070
2,10400;-0,03508;-0,00073
2,11400;-0,03525;-0,00075
2,12400;-0,03536;-0,00087
2,13400;-0,03553;-0,00087
2,14400;-0,03570;-0,00081
2,15400;-0,03581;-0,00091
2,16400;-0,03598;-0,00088
2,17400;-0,03615;-0,00086
2,18400;-0,03632;-0,00083
2,19400;-0,03649;-0,00079
2,20400;-0,03666;-0,00091
2,21400;-0,03683;-0,00086
2,22400;-0,03700;-0,00089
2,23400;-0,03717;-0,00082
2,24400;-0,03734;-0,00073
2,25400;-0,03751;-0,00088
2,26400;-0,03768;-0,00071
2,27400;-0,03780;-0,00084
2,28400;-0,03797;-0,00073
2,29400;-0,03808;-0,00089
2,30400;-0,03825;-0,00073
2,31400;-0,03842;-0,00108
2,32400;-0,03859;-0,00076
2,33400;-0,03876;-0,00085
2,34400;-0,03893;-0,00089
2,35400;-0,03910;-0,00079
2,36400;-0,03927;-0,00096
2,37400;-0,03944;-0,00082
2,38400;-0,03961;-0,00097
2,39400;-0,03984;-0,00083
2,40400;-0,04001;-0,00118
2,41400;-0,04018;-0,00071
2,42400;-0,04035;-0,00100
2,43400;-0,04052;-0,00077
2,44400;-0,04069;-0,00092
2,45400;-0,04080;-0,00084
2,46400;-0,04097;-0,00097
2,47400;-0,04114;-0,00089
2,48400;-0,04131;-0,00098
2,49400;-0,04142;-0,00100
2,50400;-0,04159;-0,00085
2,51400;-0,04182;-0,00092
2,52400;-0,04199;-0,00073
2,53400;-0,04216;-0,00103
2,54400;-0,04233;-0,00087
2,55400;-0,04256;-0,00108
2,56400;-0,04273;-0,00101
2,57400;-0,04290;-0,00118
2,58400;-0,04301;-0,00088
2,59400;-0,04318;-0,00107
2,60400;-0,04335;-0,00088
2,61400;-0,04352;-0,00105
2,62400;-0,04369;-0,00095
2,63400;-0,04386;-0,00099
2,64400;-0,04403;-0,00095
2,65400;-0,04420;-0,00104
2,66400;-0,04443;-0,00105
2,67400;-0,04460;-0,00098
2,68400;-0,04477;-0,00108
2,69400;-0,04494;-0,00087
2,70400;-0,04511;-0,00119
2,71400;-0,04522;-0,00090
2,72400;-0,04539;-0,00109
2,73400;-0,04556;-0,00092
2,74400;-0,04573;-0,00113
2,75400;-0,04584;-0,00096
2,76400;-0,04601;-0,00119
2,77400;-0,04618;-0,00099
2,78400;-0,04635;-0,00105
2,79400;-0,04647;-0,00112
2,80400;-0,04664;-0,00101
2,81400;-0,04681;-0,00102
2,82400;-0,04698;-0,00093
2,83400;-0,04715;-0,00111
2,84400;-0,04732;-0,00095
2,85400;-0,04749;-0,00116
2,86400;-0,04766;-0,00093
2,87400;-0,04783;-0,00122
2,88400;-0,04800;-0,00105
2,89400;-0,04817;-0,00119
2,90400;-0,04834;-0,00106
2,91400;-0,04851;-0,00104
2,92400;-0,04862;-0,00111
2,93400;-0,04879;-0,00107
2,94400;-0,04890;-0,00115
2,95400;-0,04907;-0,00091
2,96400;-0,04924;-0,00123
2,97400;-0,04941;-0,00102
2,98400;-0,04958;-0,00129
2,99400;-0,04981;-0,00096
3,00400;-0,04998;-0,00112
3,01400;-0,05015;-0,00094
3,02400;-0,05032;-0,00111
3,03400;-0,05049;-0,00102
3,04400;-0,05066;-0,00103
3,05400;-0,05083;-0,00123
3,06400;-0,05094;-0,00109
3,07400;-0,05111;-0,00126
3,08400;-0,05128;-0,00108
3,09400;-0,05145;-0,00122
3,10400;-0,05162;-0,00090
3,11400;-0,05179;-0,00128
3,12400;-0,05191;-0,00093
3,13400;-0,05208;-0,00114
3,14400;-0,05219;-0,00108
3,15400;-0,05236;-0,00110
3,16400;-0,05259;-0,00116
3,17400;-0,05276;-0,00110
3,18400;-0,05293;-0,00118
3,19400;-0,05310;-0,00100
3,20400;-0,05332;-0,00127
3,21400;-0,05349;-0,00094
3,22400;-0,05366;-0,00125
3,23400;-0,05383;-0,00096
3,24400;-0,05395;-0,00128
3,25400;-0,05412;-0,00099
3,26400;-0,05429;-0,00134
3,27400;-0,05446;-0,00114
3,28400;-0,05463;-0,00125
3,29400;-0,05485;-0,00121
3,30400;-0,05502;-0,00114
3,31400;-0,05519;-0,00120
3,32400;-0,05536;-0,00121
3,33400;-0,05553;-0,00135
3,34400;-0,05570;-0,00109
3,35400;-0,05587;-0,00132
3,36400;-0,05604;-0,00105
3,37400;-0,05621;-0,00126
3,38400;-0,05638;-0,00112
3,39400;-0,05655;-0,00130
3,40400;-0,05672;-0,00113
3,41400;-0,05689;-0,00132
3,42400;-0,05706;-0,00121
3,43400;-0,05718;-0,00129
3,44400;-0,05735;-0,00120
3,45400;-0,05752;-0,00130
3,46400;-0,05769;-0,00127
3,47400;-0,05786;-0,00126
3,48400;-0,05803;-0,00129
3,49400;-0,05820;-0,00126
3,50400;-0,05837;-0,00138
3,51400;-0,05854;-0,00134
3,52400;-0,05871;-0,00135
3,53400;-0,05888;-0,00130
3,54400;-0,05905;-0,00141
3,55400;-0,05916;-0,00134
3,56400;-0,05933;-0,00137
3,57400;-0,05944;-0,00131
3,58400;-0,05961;-0,00146
3,59400;-0,05978;-0,00136
3,60400;-0,05995;-0,00154
3,61400;-0,06007;-0,00136
3,62400;-0,06024;-0,00137
3,63400;-0,06046;-0,00136
3,64400;-0,06063;-0,00140
3,65400;-0,06080;-0,00132
3,66400;-0,06097;-0,00134
3,67400;-0,06114;-0,00136
3,68400;-0,06131;-0,00135
3,69400;-0,06148;-0,00144
3,70400;-0,06165;-0,00127
3,71400;-0,06182;-0,00139
3,72400;-0,06199;-0,00132
3,73400;-0,06216;-0,00145
3,74400;-0,06233;-0,00147
3,75400;-0,06250;-0,00147
3,76400;-0,06267;-0,00136
3,77400;-0,06284;-0,00156
3,78400;-0,06301;-0,00145
3,79400;-0,06313;-0,00148
3,80400;-0,06330;-0,00141
3,81400;-0,06347;-0,00144
3,82400;-0,06369;-0,00150
3,83400;-0,06386;-0,00147
3,84400;-0,06403;-0,00147
3,85400;-0,06420;-0,00146
3,86400;-0,06437;-0,00156
3,87400;-0,06454;-0,00147
3,88400;-0,06471;-0,00151
3,89400;-0,06488;-0,00138
3,90400;-0,06500;-0,00144
3,91400;-0,06517;-0,00133
3,92400;-0,06534;-0,00151
3,93400;-0,06551;-0,00144
3,94400;-0,06568;-0,00159
3,95400;-0,06585;-0,00150
3,96400;-0,06602;-0,00155
3,97400;-0,06619;-0,00145
3,98400;-0,06636;-0,00148
3,99400;-0,06653;-0,00144
4,00400;-0,06670;-0,00138
4,01400;-0,06687;-0,00152
4,02400;-0,06704;-0,00144
4,03400;-0,06721;-0,00164
4,04400;-0,06738;-0,00152
4,05400;-0,06755;-0,00169
4,06400;-0,06772;-0,00147
4,07400;-0,06783;-0,00162
4,08400;-0,06800;-0,00140
4,09400;-0,06817;-0,00162
4,10400;-0,06834;-0,00145
4,11400;-0,06851;-0,00159
4,12400;-0,06868;-0,00162
4,13400;-0,06885;-0,00166
4,14400;-0,06902;-0,00158
4,15400;-0,06919;-0,00154
4,16400;-0,06936;-0,00166
4,17400;-0,06953;-0,00142
4,18400;-0,06970;-0,00168
4,19400;-0,06987;-0,00144
4,20400;-0,07004;-0,00164
4,21400;-0,07015;-0,00139
4,22400;-0,07027;-0,00179
4,23400;-0,07044;-0,00148
4,24400;-0,07061;-0,00172
4,25400;-0,07078;-0,00152
4,26400;-0,07095;-0,00174
4,27400;-0,07112;-0,00157
4,28400;-0,07129;-0,00163
4,29400;-0,07151;-0,00166
4,30400;-0,07168;-0,00163
4,31400;-0,07185;-0,00180
4,32400;-0,07202;-0,00162
4,33400;-0,07219;-0,00177
4,34400;-0,07236;-0,00151
4,35400;-0,07253;-0,00177
4,36400;-0,07270;-0,00151
4,37400;-0,07287;-0,00170
4,38400;-0,07304;-0,00158
4,39400;-0,07321;-0,00173
4,40400;-0,07333;-0,00165
4,41400;-0,07350;-0,00162
4,42400;-0,07367;-0,00168
4,43400;-0,07378;-0,00154
4,44400;-0,07395;-0,00177
4,45400;-0,07412;-0,00158
4,46400;-0,07429;-0,00181
4,47400;-0,07446;-0,00166
4,48400;-0,07463;-0,00183
4,49400;-0,07480;-0,00173
4,50400;-0,07503;-0,00178
4,51400;-0,07520;-0,00167
4,52400;-0,07537;-0,00162
4,53400;-0,07554;-0,00174
4,54400;-0,07565;-0,00165
4,55400;-0,07582;-0,00175
4,56400;-0,07599;-0,00166
4,57400;-0,07616;-0,00179
4,58400;-0,07633;-0,00179
4,59400;-0,07650;-0,00184
4,60400;-0,07673;-0,00177
4,61400;-0,07690;-0,00181
4,62400;-0,07707;-0,00171
4,63400;-0,07724;-0,00179
4,64400;-0,07741;-0,00178
4,65400;-0,07758;-0,00170
4,66400;-0,07775;-0,00181
4,67400;-0,07792;-0,00179
4,68400;-0,07809;-0,00171
4,69400;-0,07826;-0,00167
4,70400;-0,07843;-0,00182
4,71400;-0,07860;-0,00171
4,72400;-0,07871;-0,00188
4,73400;-0,07888;-0,00168
4,74400;-0,07899;-0,00188
4,75400;-0,07916;-0,00177
4,76400;-0,07933;-0,00196
4,77400;-0,07950;-0,00171
4,78400;-0,07967;-0,00182
4,79400;-0,07984;-0,00180
4,80400;-0,08001;-0,00185
4,81400;-0,08018;-0,00196
4,82400;-0,08035;-0,00175
4,83400;-0,08052;-0,00192
4,84400;-0,08069;-0,00178
4,85400;-0,08081;-0,00202
4,86400;-0,08098;-0,00179
4,87400;-0,08109;-0,00196
4,88400;-0,08126;-0,00175
4,89400;-0,08143;-0,00196
4,90400;-0,08160;-0,00194
4,91400;-0,08177;-0,00185
4,92400;-0,08200;-0,00189
4,93400;-0,08217;-0,00188
4,94400;-0,08234;-0,00192
4,95400;-0,08251;-0,00184
4,96400;-0,08268;-0,00192
4,97400;-0,08285;-0,00170
4,98400;-0,08302;-0,00189
4,99400;-0,08319;-0,00185
5,00400;-0,08336;-0,00190
5,01400;-0,08353;-0,00185
5,02400;-0,08370;-0,00198
5,03400;-0,08387;-0,00186
5,04400;-0,08404;-0,00193
5,05400;-0,08421;-0,00195
5,06400;-0,08438;-0,00184
5,07400;-0,08449;-0,00196
5,08400;-0,08466;-0,00193
5,09400;-0,08483;-0,00189
5,10400;-0,08500;-0,00187
5,11400;-0,08517;-0,00203
5,12400;-0,08534;-0,00191
5,13400;-0,08551;-0,00203
5,14400;-0,08568;-0,00187
5,15400;-0,08591;-0,00196
5,16400;-0,08608;-0,00199
5,17400;-0,08625;-0,00197
5,18400;-0,08636;-0,00183
5,19400;-0,08653;-0,00192
5,20400;-0,08664;-0,00188
5,21400;-0,08681;-0,00194
5,22400;-0,08698;-0,00197
5,23400;-0,08715;-0,00197
5,24400;-0,08732;-0,00201
5,25400;-0,08749;-0,00207
5,26400;-0,08766;-0,00204
5,27400;-0,08789;-0,00204
5,28400;-0,08806;-0,00196
5,29400;-0,08817;-0,00199
5,30400;-0,08840;-0,00200
5,31400;-0,08857;-0,00205
5,32400;-0,08874;-0,00196
5,33400;-0,08891;-0,00202
5,34400;-0,08908;-0,00196
5,35400;-0,08925;-0,00208
5,36400;-0,08936;-0,00204
5,37400;-0,08953;-0,00206
5,38400;-0,08970;-0,00197
5,39400;-0,08987;-0,00205
5,40400;-0,08999;-0,00215
5,41400;-0,09016;-0,00204
5,42400;-0,09033;-0,00212
5,43400;-0,09050;-0,00205
5,44400;-0,09067;-0,00212
5,45400;-0,09084;-0,00208
5,46400;-0,09101;-0,00219
5,47400;-0,09118;-0,00211
5,48400;-0,09135;-0,00207
5,49400;-0,09152;-0,00213
5,50400;-0,09169;-0,00209
5,51400;-0,09180;-0,00216
5,52400;-0,09197;-0,00207
5,53400;-0,09208;-0,00217
5,54400;-0,09225;-0,00206
5,55400;-0,09242;-0,00231
5,56400;-0,09259;-0,00224
5,57400;-0,09276;-0,00223
5,58400;-0,09299;-0,00218
5,59400;-0,09316;-0,00227
5,60400;-0,09333;-0,00222
5,61400;-0,09350;-0,00218
5,62400;-0,09367;-0,00221
5,63400;-0,09384;-0,00207
5,64400;-0,09401;-0,00226
5,65400;-0,09418;-0,00222
5,66400;-0,09435;-0,00227
5,67400;-0,09452;-0,00212
5,68400;-0,09463;-0,00229
5,69400;-0,09480;-0,00220
5,70400;-0,09497;-0,00229
5,71400;-0,09509;-0,00225
5,72400;-0,09526;-0,00219
5,73400;-0,09543;-0,00237
5,74400;-0,09554;-0,00228
5,75400;-0,09571;-0,00250
5,76400;-0,09594;-0,00221
5,77400;-0,09611;-0,00245
5,78400;-0,09633;-0,00218
5,79400;-0,09650;-0,00245
5,80400;-0,09667;-0,00218
5,81400;-0,09684;-0,00238
5,82400;-0,09701;-0,00229
5,83400;-0,09718;-0,00235
5,84400;-0,09735;-0,00241
5,85400;-0,09752;-0,00234
5,86400;-0,09769;-0,00244
5,87400;-0,09786;-0,00224
5,88400;-0,09803;-0,00262
5,89400;-0,09820;-0,00229
5,90400;-0,09837;-0,00260
5,91400;-0,09854;-0,00229
5,92400;-0,09877;-0,00257
5,93400;-0,09894;-0,00233
5,94400;-0,09911;-0,00254
5,95400;-0,09928;-0,00238
5,96400;-0,09945;-0,00239
5,97400;-0,09956;-0,00247
5,98400;-0,09973;-0,00239
5,99400;-0,09990;-0,00250
6,00400;-0,10007;-0,00231
6,01400;-0,10024;-0,00260
6,02400;-0,10036;-0,00239
6,03400;-0,10053;-0,00262
6,04400;-0,10070;-0,00244
6,05400;-0,10081;-0,00257
6,06400;-0,10098;-0,00245
6,07400;-0,10115;-0,00257
6,08400;-0,10132;-0,00247
6,09400;-0,10149;-0,00249
6,10400;-0,10166;-0,00260
6,11400;-0,10183;-0,00240
6,12400;-0,10200;-0,00267
6,13400;-0,10217;-0,00250
6,14400;-0,10234;-0,00254
6,15400;-0,10245;-0,00241
6,16400;-0,10262;-0,00261
6,17400;-0,10274;-0,00247
6,18400;-0,10291;-0,00256
6,19400;-0,10308;-0,00256
6,20400;-0,10325;-0,00257
6,21400;-0,10342;-0,00265
6,22400;-0,10359;-0,00268
6,23400;-0,10376;-0,00266
6,24400;-0,10398;-0,00262
6,25400;-0,10415;-0,00267
6,26400;-0,10432;-0,00261
6,27400;-0,10449;-0,00257
6,28400;-0,10466;-0,00259
6,29400;-0,10483;-0,00257
6,30400;-0,10500;-0,00257
6,31400;-0,10517;-0,00261
6,32400;-0,10534;-0,00267
6,33400;-0,10551;-0,00257
6,34400;-0,10568;-0,00270
6,35400;-0,10585;-0,00260
6,36400;-0,10602;-0,00270
6,37400;-0,10614;-0,00268
6,38400;-0,10631;-0,00273
6,39400;-0,10648;-0,00256
6,40400;-0,10665;-0,00288
6,41400;-0,10682;-0,00268
6,42400;-0,10699;-0,00284
6,43400;-0,10716;-0,00284
6,44400;-0,10738;-0,00273
6,45400;-0,10755;-0,00274
6,46400;-0,10772;-0,00274
6,47400;-0,10789;-0,00280
6,48400;-0,10806;-0,00265
6,49400;-0,10823;-0,00284
6,50400;-0,10835;-0,00265
6,51400;-0,10852;-0,00289
6,52400;-0,10869;-0,00275
6,53400;-0,10886;-0,00281
6,54400;-0,10903;-0,00288
6,55400;-0,10920;-0,00283
6,56400;-0,10937;-0,00298
6,57400;-0,10954;-0,00284
6,58400;-0,10971;-0,00299
6,59400;-0,10988;-0,00272
6,60400;-0,11005;-0,00303
6,61400;-0,11022;-0,00275
6,62400;-0,11039;-0,00299
6,63400;-0,11056;-0,00281
6,64400;-0,11073;-0,00298
6,65400;-0,11090;-0,00288
6,66400;-0,11101;-0,00283
6,67400;-0,11118;-0,00293
6,68400;-0,11135;-0,00286
6,69400;-0,11146;-0,00293
6,70400;-0,11163;-0,00285
6,71400;-0,11180;-0,00306
6,72400;-0,11197;-0,00282
6,73400;-0,11214;-0,00308
6,74400;-0,11231;-0,00295
6,75400;-0,11248;-0,00303
6,76400;-0,11265;-0,00297
6,77400;-0,11282;-0,00299
6,78400;-0,11299;-0,00297
6,79400;-0,11311;-0,00286
6,80400;-0,11328;-0,00302
6,81400;-0,11339;-0,00288
6,82400;-0,11356;-0,00313
6,83400;-0,11379;-0,00302
6,84400;-0,11396;-0,00320
6,85400;-0,11413;-0,00297
6,86400;-0,11430;-0,00313
6,87400;-0,11447;-0,00299
6,88400;-0,11469;-0,00310
6,89400;-0,11486;-0,00294
6,90400;-0,11503;-0,00303
6,91400;-0,11520;-0,00306
6,92400;-0,11537;-0,00306
6,93400;-0,11554;-0,00304
6,94400;-0,11571;-0,00308
6,95400;-0,11588;-0,00309
6,96400;-0,11600;-0,00304
6,97400;-0,11617;-0,00315
6,98400;-0,11634;-0,00301
6,99400;-0,11651;-0,00320
7,00400;-0,11662;-0,00313
7,01400;-0,11679;-0,00327
7,02400;-0,11696;-0,00311
7,03400;-0,11707;-0,00322
7,04400;-0,11724;-0,00305
7,05400;-0,11741;-0,00327
7,06400;-0,11764;-0,00322
7,07400;-0,11781;-0,00311
7,08400;-0,11798;-0,00313
7,09400;-0,11821;-0,00314
7,10400;-0,11838;-0,00325
7,11400;-0,11855;-0,00313
7,12400;-0,11872;-0,00329
7,13400;-0,11889;-0,00309
7,14400;-0,11906;-0,00326
7,15400;-0,11923;-0,00309
7,16400;-0,11934;-0,00324
7,17400;-0,11957;-0,00314
7,18400;-0,11968;-0,00325
7,19400;-0,11991;-0,00323
7,20400;-0,12008;-0,00327
7,21400;-0,12025;-0,00328
7,22400;-0,12042;-0,00323
7,23400;-0,12059;-0,00327
7,24400;-0,12076;-0,00317
7,25400;-0,12093;-0,00336
7,26400;-0,12110;-0,00317
7,27400;-0,12127;-0,00340
7,28400;-0,12144;-0,00322
7,29400;-0,12161;-0,00345
7,30400;-0,12172;-0,00326
7,31400;-0,12189;-0,00334
7,32400;-0,12206;-0,00326
7,33400;-0,12223;-0,00331
7,34400;-0,12234;-0,00323
7,35400;-0,12251;-0,00335
7,36400;-0,12268;-0,00338
7,37400;-0,12285;-0,00326
7,38400;-0,12302;-0,00345
7,39400;-0,12314;-0,00347
7,40400;-0,12331;-0,00340
7,41400;-0,12348;-0,00337
7,42400;-0,12365;-0,00340
7,43400;-0,12382;-0,00341
7,44400;-0,12399;-0,00350
7,45400;-0,12410;-0,00343
7,46400;-0,12421;-0,00339
7,47400;-0,12438;-0,00349
7,48400;-0,12455;-0,00345
7,49400;-0,12472;-0,00351
7,50400;-0,12489;-0,00346
7,51400;-0,12512;-0,00345
7,52400;-0,12529;-0,00351
7,53400;-0,12546;-0,00360
7,54400;-0,12563;-0,00356
7,55400;-0,12586;-0,00347
7,56400;-0,12603;-0,00347
7,57400;-0,12620;-0,00354
7,58400;-0,12637;-0,00351
7,59400;-0,12654;-0,00352
7,60400;-0,12671;-0,00355
7,61400;-0,12688;-0,00350
7,62400;-0,12705;-0,00362
7,63400;-0,12722;-0,00370
7,64400;-0,12733;-0,00354
7,65400;-0,12750;-0,00364
7,66400;-0,12761;-0,00365
7,67400;-0,12778;-0,00359
7,68400;-0,12795;-0,00368
7,69400;-0,12812;-0,00364
7,70400;-0,12829;-0,00363
7,71400;-0,12846;-0,00375
7,72400;-0,12863;-0,00380
7,73400;-0,12880;-0,00371
7,74400;-0,12903;-0,00380
7,75400;-0,12920;-0,00367
7,76400;-0,12937;-0,00372
7,77400;-0,12954;-0,00369
7,78400;-0,12971;-0,00368
7,79400;-0,12982;-0,00369
7,80400;-0,12999;-0,00375
7,81400;-0,13016;-0,00369
7,82400;-0,13033;-0,00372
7,83400;-0,13050;-0,00382
7,84400;-0,13067;-0,00380
7,85400;-0,13084;-0,00383
7,86400;-0,13101;-0,00378
7,87400;-0,13118;-0,00388
7,88400;-0,13135;-0,00381
7,89400;-0,13152;-0,00382
7,90400;-0,13169;-0,00380
7,91400;-0,13186;-0,00375
7,92400;-0,13203;-0,00375
7,93400;-0,13220;-0,00376
7,94400;-0,13237;-0,00381
7,95400;-0,13254;-0,00379
7,96400;-0,13271;-0,00386
7,97400;-0,13288;-0,00378
7,98400;-0,13300;-0,00387
7,99400;-0,13317;-0,00383
8,00400;-0,13334;-0,00381
8,01400;-0,13351;-0,00386
8,02400;-0,13368;-0,00384
8,03400;-0,13385;-0,00392
8,04400;-0,13402;-0,00394
8,05400;-0,13419;-0,00404
8,06400;-0,13436;-0,00388
8,07400;-0,13453;-0,00397
8,08400;-0,13470;-0,00391
8,09400;-0,13487;-0,00397
8,10400;-0,13504;-0,00390
8,11400;-0,13515;-0,00394
8,12400;-0,13532;-0,00399
8,13400;-0,13543;-0,00401
8,14400;-0,13560;-0,00412
8,15400;-0,13577;-0,00401
8,16400;-0,13594;-0,00407
8,17400;-0,13611;-0,00395
8,18400;-0,13634;-0,00408
8,19400;-0,13651;-0,00397
