Time;Extension;Load
(sec);(mm);(N)
0,00000;0,00000;-0,00041
0,00200;0,00000;-0,00039
0,00400;0,00000;-0,00040
0,01400;0,00000;-0,00048
0,02400;0,00000;-0,00048
0,03400;0,00000;-0,00051
0,04400;-0,00011;-0,00053
0,05400;-0,00011;-0,00053
0,06400;-0,00011;-0,00065
0,07400;-0,00017;-0,00070
0,08400;-0,00023;-0,00058
0,09400;-0,00034;-0,00054
0,10400;-0,00051;-0,00060
0,11400;-0,00068;-0,00058
0,12400;-0,00096;-0,00075
0,13400;-0,00119;-0,00075
0,14400;-0,00147;-0,00075
0,15400;-0,00176;-0,00076
0,16400;-0,00198;-0,00069
0,17400;-0,00227;-0,00055
0,18400;-0,00255;-0,00058
0,19400;-0,00283;-0,00029
0,20400;-0,00306;-0,00037
0,21400;-0,00329;-0,00036
0,22400;-0,00351;-0,00050
0,23400;-0,00374;-0,00049
0,24400;-0,00397;-0,00060
0,25400;-0,00414;-0,00050
0,26400;-0,00431;-0,00051
0,27400;-0,00448;-0,00049
0,28400;-0,00465;-0,00036
0,29400;-0,00482;-0,00045
0,30400;-0,00493;-0,00041
0,31400;-0,00510;-0,00061
0,32400;-0,00521;-0,00057
0,33400;-0,00544;-0,00066
0,34400;-0,00561;-0,00060
0,35400;-0,00578;-0,00062
0,36400;-0,00595;-0,00059
0,37400;-0,00612;-0,00058
0,38400;-0,00629;-0,00049
0,39400;-0,00646;-0,00064
0,40400;-0,00669;-0,00060
0,41400;-0,00680;-0,00072
0,42400;-0,00697;-0,00061
0,43400;-0,00714;-0,00054
0,44400;-0,00731;-0,00052
0,45400;-0,00748;-0,00058
0,46400;-0,00759;-0,00051
0,47400;-0,00776;-0,00051
0,48400;-0,00793;-0,00061
0,49400;-0,00810;-0,00054
0,50400;-0,00827;-0,00078
0,51400;-0,00844;-0,00069
0,52400;-0,00861;-0,00066
0,53400;-0,00878;-0,00050
0,54400;-0,00895;-0,00065
0,55400;-0,00912;-0,00060
0,56400;-0,00929;-0,00059
0,57400;-0,00946;-0,00060
0,58400;-0,00963;-0,00061
0,59400;-0,00980;-0,00063
0,60400;-0,00997;-0,00060
0,61400;-0,01014;-0,00063
0,62400;-0,01026;-0,00046
0,63400;-0,01043;-0,00072
0,64400;-0,01060;-0,00062
0,65400;-0,01077;-0,00061
0,66400;-0,01094;-0,00075
0,67400;-0,01111;-0,00058
0,68400;-0,01128;-0,00068
0,69400;-0,01145;-0,00061
0,70400;-0,01162;-0,00057
0,71400;-0,01179;-0,00046
0,72400;-0,01196;-0,00078
0,73400;-0,01213;-0,00044
0,74400;-0,01230;-0,00065
0,75400;-0,01241;-0,00053
0,76400;-0,01258;-0,00063
0,77400;-0,01275;-0,00060
0,78400;-0,01292;-0,00060
0,79400;-0,01309;-0,00067
0,80400;-0,01326;-0,00058
0,81400;-0,01343;-0,00071
0,82400;-0,01366;-0,00055
0,83400;-0,01383;-0,00075
0,84400;-0,01400;-0,00056
0,85400;-0,01417;-0,00074
0,86400;-0,01434;-0,00050
0,87400;-0,01451;-0,00073
0,88400;-0,01468;-0,00049
0,89400;-0,01485;-0,00063
0,90400;-0,01502;-0,00087
0,91400;-0,01519;-0,00057
0,92400;-0,01530;-0,00074
0,93400;-0,01547;-0,00063
0,94400;-0,01564;-0,00075
0,95400;-0,01575;-0,00050
0,96400;-0,01592;-0,00084
0,97400;-0,01609;-0,00038
0,98400;-0,01626;-0,00079
0,99400;-0,01643;-0,00067
1,00400;-0,01660;-0,00071
1,01400;-0,01677;-0,00065
1,02400;-0,01700;-0,00069
1,03400;-0,01717;-0,00071
1,04400;-0,01734;-0,00069
1,05400;-0,01757;-0,00076
1,06400;-0,01774;-0,00058
1,07400;-0,01791;-0,00070
1,08400;-0,01808;-0,00052
1,09400;-0,01819;-0,00067
1,10400;-0,01836;-0,00049
1,11400;-0,01853;-0,00075
1,12400;-0,01870;-0,00060
1,13400;-0,01887;-0,00073
1,14400;-0,01904;-0,00071
1,15400;-0,01921;-0,00078
1,16400;-0,01938;-0,00064
1,17400;-0,01955;-0,00075
1,18400;-0,01972;-0,00063
1,19400;-0,01989;-0,00057
1,20400;-0,02006;-0,00070
1,21400;-0,02023;-0,00054
1,22400;-0,02040;-0,00076
1,23400;-0,02057;-0,00075
1,24400;-0,02068;-0,00088
1,25400;-0,02085;-0,00067
1,26400;-0,02102;-0,00073
1,27400;-0,02114;-0,00052
1,28400;-0,02131;-0,00061
1,29400;-0,02148;-0,00060
1,30400;-0,02159;-0,00070
1,31400;-0,02182;-0,00070
1,32400;-0,02193;-0,00069
1,33400;-0,02210;-0,00084
1,34400;-0,02227;-0,00067
1,35400;-0,02244;-0,00076
1,36400;-0,02261;-0,00084
1,37400;-0,02278;-0,00071
1,38400;-0,02295;-0,00075
1,39400;-0,02306;-0,00081
1,40400;-0,02323;-0,00052
1,41400;-0,02340;-0,00081
1,42400;-0,02357;-0,00064
1,43400;-0,02374;-0,00066
1,44400;-0,02391;-0,00070
1,45400;-0,02408;-0,00074
1,46400;-0,02431;-0,00065
1,47400;-0,02448;-0,00084
1,48400;-0,02465;-0,00071
1,49400;-0,02482;-0,00074
1,50400;-0,02499;-0,00082
1,51400;-0,02522;-0,00068
1,52400;-0,02539;-0,00075
1,53400;-0,02556;-0,00059
1,54400;-0,02573;-0,00072
1,55400;-0,02590;-0,00064
1,56400;-0,02601;-0,00085
1,57400;-0,02618;-0,00074
1,58400;-0,02629;-0,00079
1,59400;-0,02646;-0,00075
1,60400;-0,02663;-0,00073
1,61400;-0,02680;-0,00065
1,62400;-0,02697;-0,00068
1,63400;-0,02714;-0,00083
1,64400;-0,02731;-0,00075
1,65400;-0,02754;-0,00095
1,66400;-0,02771;-0,00084
1,67400;-0,02788;-0,00089
1,68400;-0,02805;-0,00065
1,69400;-0,02822;-0,00079
1,70400;-0,02839;-0,00048
1,71400;-0,02856;-0,00085
1,72400;-0,02867;-0,00048
1,73400;-0,02884;-0,00091
1,74400;-0,02901;-0,00067
1,75400;-0,02918;-0,00086
1,76400;-0,02930;-0,00073
1,77400;-0,02947;-0,00076
1,78400;-0,02964;-0,00075
1,79400;-0,02981;-0,00072
1,80400;-0,02998;-0,00068
1,81400;-0,03015;-0,00070
1,82400;-0,03032;-0,00106
1,83400;-0,03049;-0,00067
1,84400;-0,03066;-0,00103
1,85400;-0,03083;-0,00066
1,86400;-0,03100;-0,00074
1,87400;-0,03117;-0,00072
1,88400;-0,03134;-0,00079
1,89400;-0,03151;-0,00072
1,90400;-0,03168;-0,00098
1,91400;-0,03185;-0,00092
1,92400;-0,03202;-0,00077
1,93400;-0,03219;-0,00091
1,94400;-0,03230;-0,00068
1,95400;-0,03247;-0,00079
1,96400;-0,03264;-0,00062
1,97400;-0,03281;-0,00082
1,98400;-0,03298;-0,00084
1,99400;-0,03315;-0,00088
2,00400;-0,03332;-0,00091
2,01400;-0,03349;-0,00075
2,02400;-0,03366;-0,00099
2,03400;-0,03383;-0,00069
2,04400;-0,03400;-0,00106
2,05400;-0,03411;-0,00044
2,06400;-0,03428;-0,00108
2,07400;-0,03440;-0,00060
2,08400;-0,03457;-0,00105
2,09400;-0,03474;-0,00079
2,10400;-0,03491;-0,00075
2,11400;-0,03513;-0,00094
2,12400;-0,03530;-0,00058
2,13400;-0,03547;-0,00123
2,14400;-0,03564;-0,00030
2,15400;-0,03581;-0,00131
2,16400;-0,03598;-0,00064
2,17400;-0,03615;-0,00116
2,18400;-0,03632;-0,00096
2,19400;-0,03649;-0,00069
2,20400;-0,03666;-0,00091
2,21400;-0,03678;-0,00063
2,22400;-0,03695;-0,00104
2,23400;-0,03712;-0,00052
2,24400;-0,03723;-0,00129
2,25400;-0,03740;-0,00048
2,26400;-0,03757;-0,00150
2,27400;-0,03774;-0,00045
2,28400;-0,03791;-0,00122
2,29400;-0,03814;-0,00074
2,30400;-0,03831;-0,00069
2,31400;-0,03848;-0,00109
2,32400;-0,03870;-0,00057
2,33400;-0,03887;-0,00134
2,34400;-0,03904;-0,00047
2,35400;-0,03921;-0,00137
2,36400;-0,03938;-0,00046
2,37400;-0,03955;-0,00133
2,38400;-0,03967;-0,00046
2,39400;-0,03984;-0,00134
2,40400;-0,04001;-0,00061
2,41400;-0,04018;-0,00121
2,42400;-0,04035;-0,00092
2,43400;-0,04052;-0,00081
2,44400;-0,04069;-0,00119
2,45400;-0,04086;-0,00053
2,46400;-0,04103;-0,00133
2,47400;-0,04120;-0,00037
2,48400;-0,04137;-0,00141
2,49400;-0,04154;-0,00036
2,50400;-0,04171;-0,00147
2,51400;-0,04188;-0,00049
2,52400;-0,04205;-0,00130
2,53400;-0,04222;-0,00072
2,54400;-0,04239;-0,00104
2,55400;-0,04256;-0,00094
2,56400;-0,04267;-0,00081
2,57400;-0,04284;-0,00121
2,58400;-0,04295;-0,00051
2,59400;-0,04312;-0,00155
2,60400;-0,04329;-0,00035
2,61400;-0,04346;-0,00147
2,62400;-0,04358;-0,00043
2,63400;-0,04375;-0,00138
2,64400;-0,04392;-0,00058
2,65400;-0,04409;-0,00138
2,66400;-0,04431;-0,00084
2,67400;-0,04448;-0,00108
2,68400;-0,04460;-0,00110
2,69400;-0,04477;-0,00067
2,70400;-0,04494;-0,00115
2,71400;-0,04505;-0,00047
2,72400;-0,04522;-0,00136
2,73400;-0,04539;-0,00049
2,74400;-0,04562;-0,00161
2,75400;-0,04579;-0,00067
2,76400;-0,04596;-0,00141
2,77400;-0,04613;-0,00077
2,78400;-0,04635;-0,00112
2,79400;-0,04652;-0,00082
2,80400;-0,04669;-0,00092
2,81400;-0,04686;-0,00092
2,82400;-0,04703;-0,00073
2,83400;-0,04720;-0,00133
2,84400;-0,04737;-0,00063
2,85400;-0,04754;-0,00130
2,86400;-0,04771;-0,00061
2,87400;-0,04788;-0,00129
2,88400;-0,04805;-0,00067
2,89400;-0,04817;-0,00119
2,90400;-0,04834;-0,00079
2,91400;-0,04851;-0,00103
2,92400;-0,04868;-0,00105
2,93400;-0,04885;-0,00099
2,94400;-0,04902;-0,00112
2,95400;-0,04919;-0,00082
2,96400;-0,04936;-0,00131
2,97400;-0,04953;-0,00067
2,98400;-0,04970;-0,00134
2,99400;-0,04987;-0,00071
3,00400;-0,05004;-0,00114
3,01400;-0,05015;-0,00089
3,02400;-0,05032;-0,00119
3,03400;-0,05049;-0,00098
3,04400;-0,05066;-0,00112
3,05400;-0,05083;-0,00102
3,06400;-0,05100;-0,00091
3,07400;-0,05117;-0,00128
3,08400;-0,05134;-0,00088
3,09400;-0,05151;-0,00118
3,10400;-0,05168;-0,00077
3,11400;-0,05185;-0,00124
3,12400;-0,05202;-0,00076
3,13400;-0,05219;-0,00134
3,14400;-0,05242;-0,00078
3,15400;-0,05259;-0,00120
3,16400;-0,05276;-0,00095
3,17400;-0,05293;-0,00125
3,18400;-0,05310;-0,00100
3,19400;-0,05327;-0,00100
3,20400;-0,05338;-0,00109
3,21400;-0,05355;-0,00088
3,22400;-0,05372;-0,00118
3,23400;-0,05389;-0,00081
3,24400;-0,05400;-0,00123
3,25400;-0,05417;-0,00081
3,26400;-0,05434;-0,00144
3,27400;-0,05451;-0,00086
3,28400;-0,05468;-0,00129
3,29400;-0,05485;-0,00094
3,30400;-0,05502;-0,00114
3,31400;-0,05519;-0,00106
3,32400;-0,05531;-0,00105
3,33400;-0,05548;-0,00111
3,34400;-0,05559;-0,00073
3,35400;-0,05576;-0,00128
3,36400;-0,05587;-0,00072
3,37400;-0,05604;-0,00130
3,38400;-0,05621;-0,00083
3,39400;-0,05644;-0,00138
3,40400;-0,05661;-0,00087
3,41400;-0,05678;-0,00135
3,42400;-0,05695;-0,00097
3,43400;-0,05712;-0,00113
3,44400;-0,05729;-0,00098
3,45400;-0,05746;-0,00096
3,46400;-0,05763;-0,00119
3,47400;-0,05780;-0,00092
3,48400;-0,05797;-0,00130
3,49400;-0,05814;-0,00087
3,50400;-0,05831;-0,00125
3,51400;-0,05848;-0,00093
3,52400;-0,05865;-0,00126
3,53400;-0,05882;-0,00099
3,54400;-0,05893;-0,00129
3,55400;-0,05910;-0,00102
3,56400;-0,05927;-0,00111
3,57400;-0,05944;-0,00125
3,58400;-0,05961;-0,00093
3,59400;-0,05978;-0,00122
3,60400;-0,05995;-0,00092
3,61400;-0,06012;-0,00110
3,62400;-0,06035;-0,00089
3,63400;-0,06052;-0,00134
3,64400;-0,06069;-0,00094
3,65400;-0,06086;-0,00130
3,66400;-0,06103;-0,00112
3,67400;-0,06120;-0,00117
3,68400;-0,06137;-0,00112
3,69400;-0,06148;-0,00105
3,70400;-0,06171;-0,00110
3,71400;-0,06188;-0,00109
3,72400;-0,06205;-0,00137
3,73400;-0,06222;-0,00097
3,74400;-0,06239;-0,00138
3,75400;-0,06256;-0,00097
3,76400;-0,06273;-0,00138
3,77400;-0,06290;-0,00098
3,78400;-0,06307;-0,00133
3,79400;-0,06318;-0,00102
3,80400;-0,06335;-0,00120
3,81400;-0,06352;-0,00118
3,82400;-0,06369;-0,00115
3,83400;-0,06386;-0,00122
3,84400;-0,06398;-0,00108
3,85400;-0,06415;-0,00134
3,86400;-0,06432;-0,00092
3,87400;-0,06443;-0,00141
3,88400;-0,06460;-0,00085
3,89400;-0,06477;-0,00138
3,90400;-0,06488;-0,00097
3,91400;-0,06505;-0,00138
3,92400;-0,06522;-0,00115
3,93400;-0,06545;-0,00136
3,94400;-0,06562;-0,00114
3,95400;-0,06579;-0,00115
3,96400;-0,06596;-0,00125
3,97400;-0,06613;-0,00099
3,98400;-0,06624;-0,00129
3,99400;-0,06641;-0,00094
4,00400;-0,06658;-0,00122
4,01400;-0,06675;-0,00111
4,02400;-0,06692;-0,00152
4,03400;-0,06709;-0,00102
4,04400;-0,06726;-0,00132
4,05400;-0,06749;-0,00115
4,06400;-0,06766;-0,00124
4,07400;-0,06783;-0,00126
4,08400;-0,06800;-0,00109
4,09400;-0,06817;-0,00119
4,10400;-0,06834;-0,00097
4,11400;-0,06851;-0,00142
4,12400;-0,06868;-0,00098
4,13400;-0,06885;-0,00128
4,14400;-0,06908;-0,00105
4,15400;-0,06919;-0,00137
4,16400;-0,06936;-0,00103
4,17400;-0,06953;-0,00147
4,18400;-0,06964;-0,00112
4,19400;-0,06981;-0,00118
4,20400;-0,06998;-0,00136
4,21400;-0,07015;-0,00116
4,22400;-0,07032;-0,00127
4,23400;-0,07049;-0,00110
4,24400;-0,07066;-0,00135
4,25400;-0,07083;-0,00106
4,26400;-0,07106;-0,00156
4,27400;-0,07123;-0,00113
4,28400;-0,07140;-0,00139
4,29400;-0,07151;-0,00109
4,30400;-0,07168;-0,00141
4,31400;-0,07185;-0,00110
4,32400;-0,07202;-0,00133
4,33400;-0,07219;-0,00121
4,34400;-0,07236;-0,00118
4,35400;-0,07253;-0,00129
4,36400;-0,07270;-0,00120
4,37400;-0,07287;-0,00136
4,38400;-0,07304;-0,00113
4,39400;-0,07321;-0,00121
4,40400;-0,07338;-0,00105
4,41400;-0,07355;-0,00149
4,42400;-0,07372;-0,00103
4,43400;-0,07389;-0,00138
4,44400;-0,07406;-0,00124
4,45400;-0,07423;-0,00124
4,46400;-0,07440;-0,00122
4,47400;-0,07457;-0,00134
4,48400;-0,07474;-0,00120
4,49400;-0,07491;-0,00117
4,50400;-0,07503;-0,00142
4,51400;-0,07520;-0,00108
4,52400;-0,07537;-0,00146
4,53400;-0,07548;-0,00113
4,54400;-0,07565;-0,00142
4,55400;-0,07582;-0,00125
4,56400;-0,07599;-0,00137
4,57400;-0,07616;-0,00128
4,58400;-0,07627;-0,00139
4,59400;-0,07644;-0,00138
4,60400;-0,07661;-0,00131
4,61400;-0,07678;-0,00139
4,62400;-0,07695;-0,00118
4,63400;-0,07707;-0,00134
4,64400;-0,07724;-0,00119
4,65400;-0,07735;-0,00150
4,66400;-0,07752;-0,00119
4,67400;-0,07769;-0,00144
4,68400;-0,07786;-0,00129
4,69400;-0,07809;-0,00145
4,70400;-0,07826;-0,00131
4,71400;-0,07843;-0,00133
4,72400;-0,07860;-0,00138
4,73400;-0,07877;-0,00130
4,74400;-0,07894;-0,00139
4,75400;-0,07916;-0,00122
4,76400;-0,07933;-0,00136
4,77400;-0,07945;-0,00129
4,78400;-0,07962;-0,00160
4,79400;-0,07984;-0,00126
4,80400;-0,07996;-0,00149
4,81400;-0,08013;-0,00125
4,82400;-0,08030;-0,00143
4,83400;-0,08047;-0,00133
4,84400;-0,08058;-0,00141
4,85400;-0,08075;-0,00137
4,86400;-0,08092;-0,00136
4,87400;-0,08109;-0,00145
4,88400;-0,08132;-0,00128
4,89400;-0,08149;-0,00145
4,90400;-0,08166;-0,00114
4,91400;-0,08183;-0,00163
4,92400;-0,08200;-0,00121
4,93400;-0,08217;-0,00163
4,94400;-0,08234;-0,00123
4,95400;-0,08251;-0,00144
4,96400;-0,08268;-0,00133
4,97400;-0,08285;-0,00148
4,98400;-0,08302;-0,00140
4,99400;-0,08324;-0,00136
5,00400;-0,08341;-0,00149
5,01400;-0,08358;-0,00119
5,02400;-0,08375;-0,00164
5,03400;-0,08392;-0,00129
5,04400;-0,08409;-0,00166
5,05400;-0,08426;-0,00134
5,06400;-0,08438;-0,00166
5,07400;-0,08455;-0,00134
5,08400;-0,08472;-0,00156
5,09400;-0,08489;-0,00131
5,10400;-0,08506;-0,00139
5,11400;-0,08523;-0,00135
5,12400;-0,08540;-0,00145
5,13400;-0,08551;-0,00155
5,14400;-0,08568;-0,00127
5,15400;-0,08585;-0,00160
5,16400;-0,08596;-0,00132
5,17400;-0,08613;-0,00173
5,18400;-0,08630;-0,00140
5,19400;-0,08642;-0,00164
5,20400;-0,08659;-0,00125
5,21400;-0,08676;-0,00167
5,22400;-0,08698;-0,00141
5,23400;-0,08715;-0,00163
5,24400;-0,08732;-0,00134
5,25400;-0,08749;-0,00134
5,26400;-0,08766;-0,00170
5,27400;-0,08783;-0,00121
5,28400;-0,08795;-0,00177
5,29400;-0,08812;-0,00124
5,30400;-0,08829;-0,00171
5,31400;-0,08840;-0,00142
5,32400;-0,08857;-0,00178
5,33400;-0,08874;-0,00129
5,34400;-0,08897;-0,00168
5,35400;-0,08914;-0,00141
5,36400;-0,08931;-0,00162
5,37400;-0,08948;-0,00160
5,38400;-0,08965;-0,00138
5,39400;-0,08982;-0,00170
5,40400;-0,08999;-0,00132
5,41400;-0,09016;-0,00187
5,42400;-0,09033;-0,00125
5,43400;-0,09050;-0,00178
5,44400;-0,09072;-0,00141
5,45400;-0,09084;-0,00175
5,46400;-0,09101;-0,00137
5,47400;-0,09118;-0,00176
5,48400;-0,09135;-0,00140
5,49400;-0,09146;-0,00154
5,50400;-0,09163;-0,00170
5,51400;-0,09180;-0,00133
5,52400;-0,09197;-0,00180
5,53400;-0,09214;-0,00139
5,54400;-0,09231;-0,00192
5,55400;-0,09248;-0,00142
5,56400;-0,09265;-0,00196
5,57400;-0,09282;-0,00134
5,58400;-0,09299;-0,00179
5,59400;-0,09316;-0,00142
5,60400;-0,09333;-0,00163
5,61400;-0,09350;-0,00153
5,62400;-0,09367;-0,00155
5,63400;-0,09384;-0,00173
5,64400;-0,09401;-0,00147
5,65400;-0,09418;-0,00183
5,66400;-0,09441;-0,00142
5,67400;-0,09458;-0,00193
5,68400;-0,09475;-0,00136
5,69400;-0,09492;-0,00181
5,70400;-0,09509;-0,00138
5,71400;-0,09526;-0,00169
5,72400;-0,09543;-0,00150
5,73400;-0,09560;-0,00169
5,74400;-0,09571;-0,00163
5,75400;-0,09588;-0,00155
5,76400;-0,09605;-0,00182
5,77400;-0,09622;-0,00149
5,78400;-0,09633;-0,00187
5,79400;-0,09650;-0,00142
5,80400;-0,09667;-0,00191
5,81400;-0,09684;-0,00153
5,82400;-0,09696;-0,00196
5,83400;-0,09713;-0,00158
5,84400;-0,09730;-0,00182
5,85400;-0,09747;-0,00162
5,86400;-0,09758;-0,00169
5,87400;-0,09775;-0,00177
5,88400;-0,09792;-0,00166
5,89400;-0,09815;-0,00192
5,90400;-0,09826;-0,00162
5,91400;-0,09843;-0,00199
5,92400;-0,09860;-0,00155
5,93400;-0,09871;-0,00190
5,94400;-0,09888;-0,00151
5,95400;-0,09900;-0,00179
5,96400;-0,09917;-0,00159
5,97400;-0,09934;-0,00178
5,98400;-0,09956;-0,00179
5,99400;-0,09973;-0,00167
6,00400;-0,09996;-0,00186
6,01400;-0,10013;-0,00152
6,02400;-0,10030;-0,00198
6,03400;-0,10047;-0,00154
6,04400;-0,10064;-0,00199
6,05400;-0,10081;-0,00156
6,06400;-0,10098;-0,00210
6,07400;-0,10115;-0,00164
6,08400;-0,10138;-0,00198
6,09400;-0,10149;-0,00164
6,10400;-0,10166;-0,00168
6,11400;-0,10183;-0,00179
6,12400;-0,10200;-0,00175
6,13400;-0,10217;-0,00182
6,14400;-0,10234;-0,00166
6,15400;-0,10251;-0,00203
6,16400;-0,10268;-0,00176
6,17400;-0,10285;-0,00211
6,18400;-0,10302;-0,00178
6,19400;-0,10319;-0,00189
6,20400;-0,10342;-0,00170
6,21400;-0,10359;-0,00197
6,22400;-0,10376;-0,00181
6,23400;-0,10393;-0,00174
6,24400;-0,10404;-0,00183
6,25400;-0,10421;-0,00168
6,26400;-0,10438;-0,00201
6,27400;-0,10455;-0,00177
6,28400;-0,10472;-0,00198
6,29400;-0,10489;-0,00171
6,30400;-0,10506;-0,00207
6,31400;-0,10523;-0,00183
6,32400;-0,10540;-0,00199
6,33400;-0,10557;-0,00177
6,34400;-0,10574;-0,00187
6,35400;-0,10591;-0,00188
6,36400;-0,10608;-0,00188
6,37400;-0,10625;-0,00198
6,38400;-0,10642;-0,00177
6,39400;-0,10659;-0,00203
6,40400;-0,10670;-0,00184
6,41400;-0,10687;-0,00208
6,42400;-0,10704;-0,00179
6,43400;-0,10721;-0,00202
6,44400;-0,10733;-0,00179
6,45400;-0,10750;-0,00209
6,46400;-0,10767;-0,00179
6,47400;-0,10784;-0,00197
6,48400;-0,10795;-0,00190
6,49400;-0,10818;-0,00190
6,50400;-0,10835;-0,00205
6,51400;-0,10852;-0,00188
6,52400;-0,10869;-0,00205
6,53400;-0,10886;-0,00190
6,54400;-0,10903;-0,00218
6,55400;-0,10920;-0,00198
6,56400;-0,10937;-0,00233
6,57400;-0,10954;-0,00175
6,58400;-0,10965;-0,00208
6,59400;-0,10982;-0,00188
6,60400;-0,10999;-0,00202
6,61400;-0,11010;-0,00207
6,62400;-0,11027;-0,00203
6,63400;-0,11044;-0,00211
6,64400;-0,11067;-0,00200
6,65400;-0,11084;-0,00225
6,66400;-0,11101;-0,00192
6,67400;-0,11118;-0,00223
6,68400;-0,11135;-0,00185
6,69400;-0,11152;-0,00218
6,70400;-0,11163;-0,00183
6,71400;-0,11180;-0,00219
6,72400;-0,11197;-0,00198
6,73400;-0,11214;-0,00202
6,74400;-0,11231;-0,00210
6,75400;-0,11243;-0,00189
6,76400;-0,11260;-0,00219
6,77400;-0,11277;-0,00201
6,78400;-0,11294;-0,00216
6,79400;-0,11305;-0,00192
6,80400;-0,11322;-0,00221
6,81400;-0,11345;-0,00193
6,82400;-0,11362;-0,00222
6,83400;-0,11379;-0,00203
6,84400;-0,11401;-0,00213
6,85400;-0,11418;-0,00207
6,86400;-0,11435;-0,00207
6,87400;-0,11452;-0,00218
6,88400;-0,11469;-0,00196
6,89400;-0,11481;-0,00222
6,90400;-0,11498;-0,00193
6,91400;-0,11515;-0,00228
6,92400;-0,11532;-0,00206
6,93400;-0,11549;-0,00217
6,94400;-0,11571;-0,00213
6,95400;-0,11588;-0,00218
6,96400;-0,11605;-0,00225
6,97400;-0,11622;-0,00224
6,98400;-0,11639;-0,00213
6,99400;-0,11656;-0,00195
7,00400;-0,11673;-0,00220
7,01400;-0,11690;-0,00187
7,02400;-0,11707;-0,00240
7,03400;-0,11724;-0,00205
7,04400;-0,11741;-0,00227
7,05400;-0,11758;-0,00211
7,06400;-0,11770;-0,00233
7,07400;-0,11787;-0,00217
7,08400;-0,11798;-0,00220
7,09400;-0,11815;-0,00211
7,10400;-0,11832;-0,00205
7,11400;-0,11843;-0,00230
7,12400;-0,11860;-0,00206
7,13400;-0,11877;-0,00242
7,14400;-0,11894;-0,00200
7,15400;-0,11911;-0,00238
7,16400;-0,11928;-0,00214
7,17400;-0,11945;-0,00238
7,18400;-0,11962;-0,00229
7,19400;-0,11979;-0,00220
7,20400;-0,11996;-0,00217
7,21400;-0,12008;-0,00220
7,22400;-0,12025;-0,00227
7,23400;-0,12036;-0,00208
7,24400;-0,12053;-0,00237
7,25400;-0,12064;-0,00204
7,26400;-0,12081;-0,00248
7,27400;-0,12098;-0,00228
7,28400;-0,12121;-0,00249
7,29400;-0,12138;-0,00224
7,30400;-0,12155;-0,00236
7,31400;-0,12178;-0,00228
7,32400;-0,12195;-0,00232
7,33400;-0,12212;-0,00228
7,34400;-0,12229;-0,00227
7,35400;-0,12246;-0,00231
7,36400;-0,12268;-0,00223
7,37400;-0,12280;-0,00255
7,38400;-0,12302;-0,00211
7,39400;-0,12314;-0,00247
7,40400;-0,12331;-0,00222
7,41400;-0,12348;-0,00246
7,42400;-0,12359;-0,00226
7,43400;-0,12376;-0,00237
7,44400;-0,12393;-0,00234
7,45400;-0,12410;-0,00244
7,46400;-0,12427;-0,00253
7,47400;-0,12450;-0,00229
7,48400;-0,12467;-0,00253
7,49400;-0,12484;-0,00231
7,50400;-0,12501;-0,00248
7,51400;-0,12518;-0,00237
7,52400;-0,12535;-0,00239
7,53400;-0,12552;-0,00228
7,54400;-0,12563;-0,00245
7,55400;-0,12586;-0,00249
7,56400;-0,12603;-0,00249
7,57400;-0,12620;-0,00254
7,58400;-0,12637;-0,00243
7,59400;-0,12654;-0,00250
7,60400;-0,12671;-0,00239
7,61400;-0,12688;-0,00251
7,62400;-0,12710;-0,00244
7,63400;-0,12722;-0,00248
7,64400;-0,12744;-0,00255
7,65400;-0,12756;-0,00253
7,66400;-0,12773;-0,00255
7,67400;-0,12790;-0,00258
7,68400;-0,12807;-0,00254
7,69400;-0,12824;-0,00254
7,70400;-0,12841;-0,00257
7,71400;-0,12852;-0,00252
7,72400;-0,12869;-0,00261
7,73400;-0,12886;-0,00253
7,74400;-0,12897;-0,00251
7,75400;-0,12914;-0,00267
7,76400;-0,12931;-0,00251
7,77400;-0,12948;-0,00263
7,78400;-0,12965;-0,00262
7,79400;-0,12982;-0,00252
7,80400;-0,12999;-0,00263
7,81400;-0,13016;-0,00254
7,82400;-0,13033;-0,00263
7,83400;-0,13050;-0,00259
7,84400;-0,13067;-0,00268
7,85400;-0,13084;-0,00259
7,86400;-0,13101;-0,00264
7,87400;-0,13113;-0,00258
7,88400;-0,13130;-0,00270
7,89400;-0,13141;-0,00268
7,90400;-0,13158;-0,00261
7,91400;-0,13175;-0,00283
7,92400;-0,13192;-0,00255
7,93400;-0,13209;-0,00287
7,94400;-0,13226;-0,00270
7,95400;-0,13249;-0,00272
7,96400;-0,13266;-0,00268
7,97400;-0,13283;-0,00275
7,98400;-0,13294;-0,00270
7,99400;-0,13311;-0,00268
8,00400;-0,13328;-0,00281
8,01400;-0,13345;-0,00264
8,02400;-0,13362;-0,00292
8,03400;-0,13379;-0,00267
8,04400;-0,13396;-0,00284
8,05400;-0,13407;-0,00253
8,06400;-0,13424;-0,00298
8,07400;-0,13436;-0,00274
8,08400;-0,13453;-0,00277
8,09400;-0,13470;-0,00290
8,10400;-0,13487;-0,00275
8,11400;-0,13509;-0,00295
8,12400;-0,13526;-0,00283
8,13400;-0,13543;-0,00284
8,14400;-0,13566;-0,00264
8,15400;-0,13583;-0,00308
8,16400;-0,13600;-0,00263
8,17400;-0,13611;-0,00308
8,18400;-0,13628;-0,00276
8,19400;-0,13645;-0,00291
