Time;Extension;Load
(sec);(mm);(N)
0,00000;0,00000;-0,00145
0,00200;0,00000;-0,00132
0,00400;0,00000;-0,00119
0,01400;0,00000;-0,00154
0,02400;0,00000;-0,00119
0,03400;0,00000;-0,00151
0,04400;0,00000;-0,00113
0,05400;-0,00011;-0,00149
0,06400;-0,00011;-0,00118
0,07400;-0,00017;-0,00144
0,08400;-0,00023;-0,00127
0,09400;-0,00028;-0,00135
0,10400;-0,00051;-0,00151
0,11400;-0,00068;-0,00145
0,12400;-0,00096;-0,00173
0,13400;-0,00125;-0,00151
0,14400;-0,00153;-0,00183
0,15400;-0,00176;-0,00122
0,16400;-0,00204;-0,00167
0,17400;-0,00227;-0,00102
0,18400;-0,00255;-0,00147
0,19400;-0,00283;-0,00124
0,20400;-0,00306;-0,00144
0,21400;-0,00329;-0,00135
0,22400;-0,00351;-0,00143
0,23400;-0,00374;-0,00150
0,24400;-0,00391;-0,00122
0,25400;-0,00414;-0,00160
0,26400;-0,00431;-0,00106
0,27400;-0,00448;-0,00158
0,28400;-0,00465;-0,00116
0,29400;-0,00476;-0,00169
0,30400;-0,00493;-0,00128
0,31400;-0,00510;-0,00157
0,32400;-0,00527;-0,00137
0,33400;-0,00538;-0,00137
0,34400;-0,00555;-0,00154
0,35400;-0,00578;-0,00136
0,36400;-0,00595;-0,00163
0,37400;-0,00612;-0,00136
0,38400;-0,00629;-0,00177
0,39400;-0,00652;-0,00124
0,40400;-0,00669;-0,00168
0,41400;-0,00686;-0,00113
0,42400;-0,00697;-0,00155
0,43400;-0,00714;-0,00145
0,44400;-0,00731;-0,00144
0,45400;-0,00748;-0,00161
0,46400;-0,00759;-0,00135
0,47400;-0,00776;-0,00160
0,48400;-0,00793;-0,00134
0,49400;-0,00810;-0,00161
0,50400;-0,00827;-0,00123
0,51400;-0,00844;-0,00169
0,52400;-0,00861;-0,00129
0,53400;-0,00878;-0,00175
0,54400;-0,00895;-0,00141
0,55400;-0,00912;-0,00163
0,56400;-0,00929;-0,00150
0,57400;-0,00946;-0,00151
0,58400;-0,00963;-0,00148
0,59400;-0,00980;-0,00147
0,60400;-0,00997;-0,00163
0,61400;-0,01014;-0,00159
0,62400;-0,01031;-0,00168
0,63400;-0,01043;-0,00148
0,64400;-0,01060;-0,00170
0,65400;-0,01077;-0,00139
0,66400;-0,01094;-0,00171
0,67400;-0,01111;-0,00134
0,68400;-0,01128;-0,00161
0,69400;-0,01145;-0,00164
0,70400;-0,01162;-0,00181
0,71400;-0,01179;-0,00151
0,72400;-0,01196;-0,00169
0,73400;-0,01213;-0,00159
0,74400;-0,01230;-0,00145
0,75400;-0,01241;-0,00167
0,76400;-0,01258;-0,00151
0,77400;-0,01275;-0,00171
0,78400;-0,01292;-0,00163
0,79400;-0,01309;-0,00192
0,80400;-0,01326;-0,00156
0,81400;-0,01349;-0,00186
0,82400;-0,01366;-0,00166
0,83400;-0,01383;-0,00167
0,84400;-0,01400;-0,00169
0,85400;-0,01417;-0,00169
0,86400;-0,01434;-0,00163
0,87400;-0,01451;-0,00167
0,88400;-0,01468;-0,00177
0,89400;-0,01485;-0,00157
0,90400;-0,01502;-0,00179
0,91400;-0,01513;-0,00164
0,92400;-0,01530;-0,00165
0,93400;-0,01547;-0,00169
0,94400;-0,01564;-0,00177
0,95400;-0,01575;-0,00174
0,96400;-0,01592;-0,00180
0,97400;-0,01609;-0,00179
0,98400;-0,01626;-0,00172
0,99400;-0,01643;-0,00179
1,00400;-0,01660;-0,00176
1,01400;-0,01683;-0,00174
1,02400;-0,01700;-0,00174
1,03400;-0,01717;-0,00185
1,04400;-0,01734;-0,00172
1,05400;-0,01757;-0,00173
1,06400;-0,01774;-0,00173
1,07400;-0,01791;-0,00165
1,08400;-0,01808;-0,00172
1,09400;-0,01819;-0,00174
1,10400;-0,01836;-0,00181
1,11400;-0,01853;-0,00170
1,12400;-0,01870;-0,00191
1,13400;-0,01887;-0,00176
1,14400;-0,01904;-0,00190
1,15400;-0,01921;-0,00176
1,16400;-0,01938;-0,00176
1,17400;-0,01955;-0,00168
1,18400;-0,01972;-0,00185
1,19400;-0,01989;-0,00170
1,20400;-0,02006;-0,00180
1,21400;-0,02023;-0,00176
1,22400;-0,02040;-0,00180
1,23400;-0,02057;-0,00190
1,24400;-0,02074;-0,00176
1,25400;-0,02085;-0,00178
1,26400;-0,02102;-0,00170
1,27400;-0,02114;-0,00183
1,28400;-0,02131;-0,00177
1,29400;-0,02148;-0,00190
1,30400;-0,02165;-0,00169
1,31400;-0,02176;-0,00190
1,32400;-0,02193;-0,00182
1,33400;-0,02210;-0,00191
1,34400;-0,02227;-0,00186
1,35400;-0,02244;-0,00179
1,36400;-0,02261;-0,00197
1,37400;-0,02278;-0,00199
1,38400;-0,02295;-0,00193
1,39400;-0,02306;-0,00189
1,40400;-0,02323;-0,00178
1,41400;-0,02340;-0,00165
1,42400;-0,02357;-0,00196
1,43400;-0,02374;-0,00184
1,44400;-0,02391;-0,00199
1,45400;-0,02414;-0,00201
1,46400;-0,02431;-0,00210
1,47400;-0,02448;-0,00185
1,48400;-0,02465;-0,00205
1,49400;-0,02482;-0,00186
1,50400;-0,02499;-0,00196
1,51400;-0,02522;-0,00205
1,52400;-0,02539;-0,00202
1,53400;-0,02556;-0,00195
1,54400;-0,02573;-0,00197
1,55400;-0,02590;-0,00201
1,56400;-0,02601;-0,00176
1,57400;-0,02618;-0,00210
1,58400;-0,02635;-0,00175
1,59400;-0,02646;-0,00204
1,60400;-0,02663;-0,00191
1,61400;-0,02680;-0,00216
1,62400;-0,02697;-0,00195
1,63400;-0,02714;-0,00224
1,64400;-0,02737;-0,00194
1,65400;-0,02754;-0,00202
1,66400;-0,02771;-0,00204
1,67400;-0,02788;-0,00200
1,68400;-0,02805;-0,00206
1,69400;-0,02822;-0,00197
1,70400;-0,02839;-0,00207
1,71400;-0,02856;-0,00190
1,72400;-0,02873;-0,00210
1,73400;-0,02884;-0,00195
1,74400;-0,02901;-0,00211
1,75400;-0,02918;-0,00197
1,76400;-0,02930;-0,00220
1,77400;-0,02947;-0,00202
1,78400;-0,02964;-0,00221
1,79400;-0,02981;-0,00203
1,80400;-0,02998;-0,00211
1,81400;-0,03020;-0,00214
1,82400;-0,03032;-0,00205
1,83400;-0,03054;-0,00211
1,84400;-0,03071;-0,00205
1,85400;-0,03088;-0,00219
1,86400;-0,03105;-0,00204
1,87400;-0,03122;-0,00230
1,88400;-0,03139;-0,00196
1,89400;-0,03156;-0,00229
1,90400;-0,03173;-0,00204
1,91400;-0,03190;-0,00231
1,92400;-0,03207;-0,00203
1,93400;-0,03219;-0,00218
1,94400;-0,03236;-0,00220
1,95400;-0,03253;-0,00226
1,96400;-0,03270;-0,00218
1,97400;-0,03281;-0,00213
1,98400;-0,03298;-0,00226
1,99400;-0,03315;-0,00214
2,00400;-0,03332;-0,00234
2,01400;-0,03349;-0,00201
2,02400;-0,03372;-0,00226
2,03400;-0,03389;-0,00206
2,04400;-0,03400;-0,00226
2,05400;-0,03417;-0,00208
2,06400;-0,03428;-0,00223
2,07400;-0,03445;-0,00224
2,08400;-0,03462;-0,00218
2,09400;-0,03479;-0,00229
2,10400;-0,03496;-0,00215
2,11400;-0,03513;-0,00227
2,12400;-0,03530;-0,00214
2,13400;-0,03547;-0,00240
2,14400;-0,03564;-0,00209
2,15400;-0,03581;-0,00242
2,16400;-0,03598;-0,00218
2,17400;-0,03615;-0,00236
2,18400;-0,03632;-0,00223
2,19400;-0,03649;-0,00220
2,20400;-0,03661;-0,00211
2,21400;-0,03678;-0,00227
2,22400;-0,03695;-0,00227
2,23400;-0,03712;-0,00227
2,24400;-0,03723;-0,00233
2,25400;-0,03740;-0,00223
2,26400;-0,03757;-0,00229
2,27400;-0,03774;-0,00228
2,28400;-0,03791;-0,00225
2,29400;-0,03814;-0,00224
2,30400;-0,03831;-0,00227
2,31400;-0,03853;-0,00229
2,32400;-0,03870;-0,00237
2,33400;-0,03887;-0,00236
2,34400;-0,03904;-0,00219
2,35400;-0,03921;-0,00231
2,36400;-0,03938;-0,00217
2,37400;-0,03955;-0,00227
2,38400;-0,03967;-0,00230
2,39400;-0,03984;-0,00231
2,40400;-0,04001;-0,00233
2,41400;-0,04018;-0,00248
2,42400;-0,04035;-0,00239
2,43400;-0,04052;-0,00233
2,44400;-0,04069;-0,00240
2,45400;-0,04086;-0,00224
2,46400;-0,04103;-0,00245
2,47400;-0,04120;-0,00228
2,48400;-0,04137;-0,00244
2,49400;-0,04154;-0,00228
2,50400;-0,04171;-0,00243
2,51400;-0,04188;-0,00233
2,52400;-0,04205;-0,00241
2,53400;-0,04222;-0,00243
2,54400;-0,04239;-0,00236
2,55400;-0,04256;-0,00247
2,56400;-0,04267;-0,00240
2,57400;-0,04284;-0,00252
2,58400;-0,04301;-0,00231
2,59400;-0,04312;-0,00265
2,60400;-0,04329;-0,00234
2,61400;-0,04346;-0,00273
2,62400;-0,04358;-0,00240
2,63400;-0,04375;-0,00264
2,64400;-0,04397;-0,00243
2,65400;-0,04409;-0,00261
2,66400;-0,04431;-0,00243
2,67400;-0,04448;-0,00251
2,68400;-0,04460;-0,00249
2,69400;-0,04477;-0,00243
2,70400;-0,04494;-0,00256
2,71400;-0,04505;-0,00234
2,72400;-0,04522;-0,00271
2,73400;-0,04539;-0,00238
2,74400;-0,04562;-0,00270
2,75400;-0,04579;-0,00248
2,76400;-0,04596;-0,00267
2,77400;-0,04618;-0,00250
2,78400;-0,04635;-0,00253
2,79400;-0,04652;-0,00249
2,80400;-0,04669;-0,00254
2,81400;-0,04686;-0,00259
2,82400;-0,04703;-0,00249
2,83400;-0,04720;-0,00265
2,84400;-0,04737;-0,00253
2,85400;-0,04754;-0,00281
2,86400;-0,04771;-0,00253
2,87400;-0,04788;-0,00252
2,88400;-0,04800;-0,00254
2,89400;-0,04817;-0,00267
2,90400;-0,04834;-0,00259
2,91400;-0,04851;-0,00267
2,92400;-0,04868;-0,00265
2,93400;-0,04885;-0,00268
2,94400;-0,04902;-0,00283
2,95400;-0,04919;-0,00286
2,96400;-0,04936;-0,00265
2,97400;-0,04953;-0,00272
2,98400;-0,04970;-0,00293
2,99400;-0,04987;-0,00263
3,00400;-0,05004;-0,00278
3,01400;-0,05015;-0,00279
3,02400;-0,05032;-0,00253
3,03400;-0,05049;-0,00279
3,04400;-0,05066;-0,00292
3,05400;-0,05083;-0,00258
3,06400;-0,05100;-0,00279
3,07400;-0,05117;-0,00299
3,08400;-0,05134;-0,00265
3,09400;-0,05151;-0,00289
3,10400;-0,05168;-0,00281
3,11400;-0,05185;-0,00266
3,12400;-0,05202;-0,00286
3,13400;-0,05219;-0,00288
3,14400;-0,05236;-0,00271
3,15400;-0,05253;-0,00276
3,16400;-0,05270;-0,00288
3,17400;-0,05287;-0,00278
3,18400;-0,05304;-0,00298
3,19400;-0,05321;-0,00279
3,20400;-0,05338;-0,00290
3,21400;-0,05355;-0,00278
3,22400;-0,05372;-0,00296
3,23400;-0,05389;-0,00281
3,24400;-0,05400;-0,00287
3,25400;-0,05417;-0,00286
3,26400;-0,05434;-0,00302
3,27400;-0,05451;-0,00292
3,28400;-0,05468;-0,00306
3,29400;-0,05485;-0,00297
3,30400;-0,05502;-0,00292
3,31400;-0,05519;-0,00309
3,32400;-0,05531;-0,00289
3,33400;-0,05548;-0,00307
3,34400;-0,05559;-0,00284
3,35400;-0,05576;-0,00313
3,36400;-0,05587;-0,00290
3,37400;-0,05604;-0,00314
3,38400;-0,05621;-0,00293
3,39400;-0,05644;-0,00313
3,40400;-0,05661;-0,00297
3,41400;-0,05678;-0,00314
3,42400;-0,05695;-0,00304
3,43400;-0,05712;-0,00311
3,44400;-0,05729;-0,00316
3,45400;-0,05746;-0,00305
3,46400;-0,05763;-0,00323
3,47400;-0,05780;-0,00287
3,48400;-0,05797;-0,00300
3,49400;-0,05814;-0,00297
3,50400;-0,05831;-0,00311
3,51400;-0,05848;-0,00296
3,52400;-0,05865;-0,00346
3,53400;-0,05876;-0,00303
3,54400;-0,05893;-0,00311
3,55400;-0,05910;-0,00326
3,56400;-0,05927;-0,00310
3,57400;-0,05944;-0,00309
3,58400;-0,05961;-0,00319
3,59400;-0,05978;-0,00330
3,60400;-0,05995;-0,00310
3,61400;-0,06018;-0,00353
3,62400;-0,06035;-0,00314
3,63400;-0,06052;-0,00321
3,64400;-0,06069;-0,00320
3,65400;-0,06086;-0,00331
3,66400;-0,06097;-0,00308
3,67400;-0,06114;-0,00338
3,68400;-0,06131;-0,00318
3,69400;-0,06148;-0,00324
3,70400;-0,06165;-0,00336
3,71400;-0,06182;-0,00314
3,72400;-0,06205;-0,00334
3,73400;-0,06216;-0,00323
3,74400;-0,06239;-0,00339
3,75400;-0,06250;-0,00319
3,76400;-0,06267;-0,00343
3,77400;-0,06284;-0,00312
3,78400;-0,06301;-0,00351
3,79400;-0,06318;-0,00317
3,80400;-0,06335;-0,00339
3,81400;-0,06352;-0,00316
3,82400;-0,06369;-0,00333
3,83400;-0,06381;-0,00342
3,84400;-0,06398;-0,00323
3,85400;-0,06415;-0,00340
3,86400;-0,06432;-0,00314
3,87400;-0,06443;-0,00347
3,88400;-0,06460;-0,00315
3,89400;-0,06477;-0,00349
3,90400;-0,06488;-0,00316
3,91400;-0,06505;-0,00350
3,92400;-0,06522;-0,00331
3,93400;-0,06539;-0,00346
3,94400;-0,06562;-0,00332
3,95400;-0,06579;-0,00334
3,96400;-0,06596;-0,00337
3,97400;-0,06613;-0,00328
3,98400;-0,06624;-0,00343
3,99400;-0,06641;-0,00334
4,00400;-0,06658;-0,00350
4,01400;-0,06675;-0,00308
4,02400;-0,06692;-0,00361
4,03400;-0,06709;-0,00330
4,04400;-0,06726;-0,00343
4,05400;-0,06749;-0,00341
4,06400;-0,06766;-0,00373
4,07400;-0,06783;-0,00338
4,08400;-0,06800;-0,00339
4,09400;-0,06817;-0,00364
4,10400;-0,06834;-0,00335
4,11400;-0,06851;-0,00347
4,12400;-0,06868;-0,00359
4,13400;-0,06891;-0,00335
4,14400;-0,06902;-0,00319
4,15400;-0,06919;-0,00374
4,16400;-0,06936;-0,00321
4,17400;-0,06953;-0,00347
4,18400;-0,06964;-0,00355
4,19400;-0,06981;-0,00341
4,20400;-0,06998;-0,00338
4,21400;-0,07015;-0,00371
4,22400;-0,07032;-0,00338
4,23400;-0,07049;-0,00348
4,24400;-0,07072;-0,00371
4,25400;-0,07089;-0,00347
4,26400;-0,07106;-0,00366
4,27400;-0,07123;-0,00355
4,28400;-0,07140;-0,00355
4,29400;-0,07157;-0,00347
4,30400;-0,07168;-0,00370
4,31400;-0,07185;-0,00345
4,32400;-0,07202;-0,00367
4,33400;-0,07219;-0,00363
4,34400;-0,07236;-0,00362
4,35400;-0,07253;-0,00367
4,36400;-0,07270;-0,00363
4,37400;-0,07287;-0,00371
4,38400;-0,07304;-0,00359
4,39400;-0,07321;-0,00371
4,40400;-0,07338;-0,00359
4,41400;-0,07355;-0,00365
4,42400;-0,07372;-0,00369
4,43400;-0,07389;-0,00368
4,44400;-0,07406;-0,00365
4,45400;-0,07423;-0,00371
4,46400;-0,07440;-0,00374
4,47400;-0,07457;-0,00357
4,48400;-0,07474;-0,00374
4,49400;-0,07491;-0,00362
4,50400;-0,07503;-0,00376
4,51400;-0,07520;-0,00380
4,52400;-0,07537;-0,00384
4,53400;-0,07548;-0,00365
4,54400;-0,07565;-0,00390
4,55400;-0,07582;-0,00384
4,56400;-0,07599;-0,00370
4,57400;-0,07616;-0,00391
4,58400;-0,07633;-0,00380
4,59400;-0,07644;-0,00384
4,60400;-0,07661;-0,00387
4,61400;-0,07678;-0,00395
4,62400;-0,07695;-0,00374
4,63400;-0,07707;-0,00389
4,64400;-0,07724;-0,00385
4,65400;-0,07735;-0,00378
4,66400;-0,07758;-0,00395
4,67400;-0,07775;-0,00392
4,68400;-0,07792;-0,00387
4,69400;-0,07809;-0,00391
4,70400;-0,07826;-0,00398
4,71400;-0,07843;-0,00378
4,72400;-0,07865;-0,00402
4,73400;-0,07882;-0,00389
4,74400;-0,07894;-0,00401
4,75400;-0,07916;-0,00396
4,76400;-0,07928;-0,00407
4,77400;-0,07945;-0,00381
4,78400;-0,07962;-0,00407
4,79400;-0,07979;-0,00399
4,80400;-0,07996;-0,00391
4,81400;-0,08013;-0,00400
4,82400;-0,08030;-0,00407
4,83400;-0,08041;-0,00410
4,84400;-0,08058;-0,00397
4,85400;-0,08075;-0,00416
4,86400;-0,08092;-0,00395
4,87400;-0,08115;-0,00423
4,88400;-0,08132;-0,00398
4,89400;-0,08149;-0,00422
4,90400;-0,08166;-0,00400
4,91400;-0,08188;-0,00425
4,92400;-0,08200;-0,00414
4,93400;-0,08217;-0,00409
4,94400;-0,08234;-0,00408
4,95400;-0,08251;-0,00409
4,96400;-0,08268;-0,00419
4,97400;-0,08285;-0,00420
4,98400;-0,08302;-0,00424
4,99400;-0,08324;-0,00404
5,00400;-0,08341;-0,00434
5,01400;-0,08358;-0,00408
5,02400;-0,08375;-0,00445
5,03400;-0,08392;-0,00412
5,04400;-0,08409;-0,00435
5,05400;-0,08426;-0,00430
5,06400;-0,08438;-0,00448
5,07400;-0,08455;-0,00406
5,08400;-0,08472;-0,00427
5,09400;-0,08489;-0,00436
5,10400;-0,08506;-0,00412
5,11400;-0,08523;-0,00448
5,12400;-0,08540;-0,00427
5,13400;-0,08551;-0,00448
5,14400;-0,08568;-0,00415
5,15400;-0,08585;-0,00461
5,16400;-0,08596;-0,00433
5,17400;-0,08613;-0,00449
5,18400;-0,08630;-0,00428
5,19400;-0,08647;-0,00450
5,20400;-0,08664;-0,00426
5,21400;-0,08681;-0,00456
5,22400;-0,08698;-0,00456
5,23400;-0,08715;-0,00437
5,24400;-0,08732;-0,00458
5,25400;-0,08749;-0,00445
5,26400;-0,08766;-0,00449
5,27400;-0,08783;-0,00436
5,28400;-0,08795;-0,00455
5,29400;-0,08812;-0,00418
5,30400;-0,08829;-0,00464
5,31400;-0,08846;-0,00456
5,32400;-0,08863;-0,00461
5,33400;-0,08880;-0,00463
5,34400;-0,08897;-0,00456
5,35400;-0,08914;-0,00453
5,36400;-0,08931;-0,00461
5,37400;-0,08948;-0,00464
5,38400;-0,08965;-0,00434
5,39400;-0,08982;-0,00472
5,40400;-0,08999;-0,00455
5,41400;-0,09016;-0,00470
5,42400;-0,09033;-0,00455
5,43400;-0,09050;-0,00463
5,44400;-0,09067;-0,00454
5,45400;-0,09084;-0,00465
5,46400;-0,09101;-0,00463
5,47400;-0,09118;-0,00451
5,48400;-0,09129;-0,00470
5,49400;-0,09146;-0,00470
5,50400;-0,09163;-0,00471
5,51400;-0,09174;-0,00459
5,52400;-0,09197;-0,00480
5,53400;-0,09214;-0,00450
5,54400;-0,09231;-0,00485
5,55400;-0,09248;-0,00471
5,56400;-0,09265;-0,00473
5,57400;-0,09282;-0,00472
5,58400;-0,09299;-0,00485
5,59400;-0,09316;-0,00469
5,60400;-0,09327;-0,00477
5,61400;-0,09344;-0,00465
5,62400;-0,09361;-0,00463
5,63400;-0,09384;-0,00489
5,64400;-0,09401;-0,00464
5,65400;-0,09418;-0,00490
5,66400;-0,09435;-0,00459
5,67400;-0,09452;-0,00503
5,68400;-0,09469;-0,00480
5,69400;-0,09486;-0,00502
5,70400;-0,09503;-0,00480
5,71400;-0,09526;-0,00492
5,72400;-0,09543;-0,00472
5,73400;-0,09560;-0,00487
5,74400;-0,09571;-0,00490
5,75400;-0,09588;-0,00467
5,76400;-0,09605;-0,00505
5,77400;-0,09622;-0,00470
5,78400;-0,09639;-0,00510
5,79400;-0,09650;-0,00478
5,80400;-0,09667;-0,00503
5,81400;-0,09684;-0,00474
5,82400;-0,09701;-0,00509
5,83400;-0,09713;-0,00490
5,84400;-0,09730;-0,00501
5,85400;-0,09747;-0,00500
5,86400;-0,09764;-0,00503
5,87400;-0,09781;-0,00504
5,88400;-0,09798;-0,00500
5,89400;-0,09815;-0,00517
5,90400;-0,09832;-0,00477
5,91400;-0,09843;-0,00521
5,92400;-0,09860;-0,00494
5,93400;-0,09877;-0,00503
5,94400;-0,09888;-0,00515
5,95400;-0,09905;-0,00511
5,96400;-0,09922;-0,00493
5,97400;-0,09939;-0,00520
5,98400;-0,09956;-0,00502
5,99400;-0,09973;-0,00505
6,00400;-0,09996;-0,00515
6,01400;-0,10013;-0,00506
6,02400;-0,10030;-0,00514
6,03400;-0,10047;-0,00515
6,04400;-0,10064;-0,00519
6,05400;-0,10081;-0,00501
6,06400;-0,10098;-0,00518
6,07400;-0,10115;-0,00502
6,08400;-0,10132;-0,00518
6,09400;-0,10149;-0,00511
6,10400;-0,10166;-0,00526
6,11400;-0,10183;-0,00513
6,12400;-0,10200;-0,00537
6,13400;-0,10217;-0,00516
6,14400;-0,10228;-0,00513
6,15400;-0,10245;-0,00526
6,16400;-0,10268;-0,00499
6,17400;-0,10285;-0,00539
6,18400;-0,10302;-0,00512
6,19400;-0,10319;-0,00523
6,20400;-0,10342;-0,00525
6,21400;-0,10359;-0,00559
6,22400;-0,10376;-0,00510
6,23400;-0,10387;-0,00553
6,24400;-0,10404;-0,00523
6,25400;-0,10421;-0,00516
6,26400;-0,10438;-0,00538
6,27400;-0,10455;-0,00529
6,28400;-0,10472;-0,00537
6,29400;-0,10489;-0,00532
6,30400;-0,10506;-0,00566
6,31400;-0,10523;-0,00518
6,32400;-0,10540;-0,00554
6,33400;-0,10557;-0,00525
6,34400;-0,10574;-0,00541
6,35400;-0,10591;-0,00538
6,36400;-0,10608;-0,00556
6,37400;-0,10625;-0,00532
6,38400;-0,10636;-0,00548
6,39400;-0,10653;-0,00550
6,40400;-0,10670;-0,00533
6,41400;-0,10687;-0,00553
6,42400;-0,10704;-0,00540
6,43400;-0,10721;-0,00556
6,44400;-0,10733;-0,00536
6,45400;-0,10750;-0,00558
6,46400;-0,10767;-0,00540
6,47400;-0,10784;-0,00553
6,48400;-0,10801;-0,00556
6,49400;-0,10818;-0,00557
6,50400;-0,10835;-0,00558
6,51400;-0,10852;-0,00559
6,52400;-0,10869;-0,00567
6,53400;-0,10886;-0,00550
6,54400;-0,10903;-0,00574
6,55400;-0,10920;-0,00555
6,56400;-0,10937;-0,00557
6,57400;-0,10954;-0,00559
6,58400;-0,10965;-0,00564
6,59400;-0,10982;-0,00557
6,60400;-0,10993;-0,00566
6,61400;-0,11010;-0,00572
6,62400;-0,11027;-0,00570
6,63400;-0,11050;-0,00587
6,64400;-0,11067;-0,00560
6,65400;-0,11084;-0,00577
6,66400;-0,11101;-0,00560
6,67400;-0,11118;-0,00579
6,68400;-0,11135;-0,00567
6,69400;-0,11152;-0,00583
6,70400;-0,11163;-0,00562
6,71400;-0,11180;-0,00593
6,72400;-0,11197;-0,00577
6,73400;-0,11214;-0,00578
6,74400;-0,11231;-0,00571
6,75400;-0,11243;-0,00573
6,76400;-0,11260;-0,00578
6,77400;-0,11277;-0,00576
6,78400;-0,11294;-0,00588
6,79400;-0,11305;-0,00576
6,80400;-0,11328;-0,00584
6,81400;-0,11345;-0,00579
6,82400;-0,11362;-0,00591
6,83400;-0,11379;-0,00575
6,84400;-0,11396;-0,00592
6,85400;-0,11418;-0,00573
6,86400;-0,11435;-0,00596
6,87400;-0,11452;-0,00586
6,88400;-0,11469;-0,00591
6,89400;-0,11481;-0,00597
6,90400;-0,11498;-0,00590
6,91400;-0,11515;-0,00602
6,92400;-0,11532;-0,00594
6,93400;-0,11549;-0,00612
6,94400;-0,11571;-0,00597
6,95400;-0,11588;-0,00602
6,96400;-0,11605;-0,00598
6,97400;-0,11622;-0,00609
6,98400;-0,11639;-0,00591
6,99400;-0,11662;-0,00608
7,00400;-0,11679;-0,00597
7,01400;-0,11696;-0,00605
7,02400;-0,11707;-0,00622
7,03400;-0,11724;-0,00601
7,04400;-0,11741;-0,00618
7,05400;-0,11758;-0,00621
7,06400;-0,11770;-0,00615
7,07400;-0,11787;-0,00618
7,08400;-0,11798;-0,00617
7,09400;-0,11815;-0,00610
7,10400;-0,11832;-0,00624
7,11400;-0,11849;-0,00622
7,12400;-0,11866;-0,00622
7,13400;-0,11877;-0,00615
7,14400;-0,11894;-0,00621
7,15400;-0,11911;-0,00616
7,16400;-0,11928;-0,00629
7,17400;-0,11945;-0,00627
7,18400;-0,11962;-0,00627
7,19400;-0,11979;-0,00625
7,20400;-0,11996;-0,00640
7,21400;-0,12013;-0,00632
7,22400;-0,12025;-0,00631
7,23400;-0,12036;-0,00633
7,24400;-0,12053;-0,00629
7,25400;-0,12070;-0,00653
7,26400;-0,12087;-0,00637
7,27400;-0,12104;-0,00648
7,28400;-0,12121;-0,00637
7,29400;-0,12138;-0,00659
7,30400;-0,12155;-0,00646
7,31400;-0,12178;-0,00656
7,32400;-0,12195;-0,00641
7,33400;-0,12212;-0,00658
7,34400;-0,12234;-0,00655
7,35400;-0,12246;-0,00651
7,36400;-0,12268;-0,00654
7,37400;-0,12285;-0,00650
7,38400;-0,12302;-0,00661
7,39400;-0,12314;-0,00658
7,40400;-0,12331;-0,00669
7,41400;-0,12348;-0,00645
7,42400;-0,12359;-0,00678
7,43400;-0,12376;-0,00664
7,44400;-0,12393;-0,00666
7,45400;-0,12410;-0,00668
7,46400;-0,12433;-0,00672
7,47400;-0,12450;-0,00659
7,48400;-0,12467;-0,00675
7,49400;-0,12484;-0,00671
7,50400;-0,12506;-0,00664
7,51400;-0,12523;-0,00677
7,52400;-0,12535;-0,00676
7,53400;-0,12552;-0,00668
7,54400;-0,12569;-0,00676
7,55400;-0,12586;-0,00678
7,56400;-0,12603;-0,00673
7,57400;-0,12620;-0,00688
7,58400;-0,12637;-0,00676
7,59400;-0,12659;-0,00688
7,60400;-0,12676;-0,00678
7,61400;-0,12693;-0,00693
7,62400;-0,12710;-0,00667
7,63400;-0,12727;-0,00693
7,64400;-0,12744;-0,00672
7,65400;-0,12761;-0,00688
7,66400;-0,12773;-0,00667
7,67400;-0,12790;-0,00690
7,68400;-0,12807;-0,00685
7,69400;-0,12824;-0,00681
7,70400;-0,12841;-0,00698
7,71400;-0,12852;-0,00667
7,72400;-0,12869;-0,00699
7,73400;-0,12886;-0,00680
7,74400;-0,12903;-0,00686
7,75400;-0,12914;-0,00676
7,76400;-0,12931;-0,00695
7,77400;-0,12948;-0,00679
7,78400;-0,12965;-0,00691
7,79400;-0,12982;-0,00699
7,80400;-0,12999;-0,00675
7,81400;-0,13022;-0,00695
7,82400;-0,13039;-0,00696
7,83400;-0,13056;-0,00706
7,84400;-0,13073;-0,00692
7,85400;-0,13084;-0,00706
7,86400;-0,13101;-0,00687
7,87400;-0,13118;-0,00696
7,88400;-0,13130;-0,00703
7,89400;-0,13147;-0,00688
7,90400;-0,13164;-0,00700
7,91400;-0,13181;-0,00709
7,92400;-0,13198;-0,00699
7,93400;-0,13215;-0,00714
7,94400;-0,13232;-0,00717
7,95400;-0,13249;-0,00705
7,96400;-0,13266;-0,00697
7,97400;-0,13283;-0,00714
7,98400;-0,13294;-0,00692
7,99400;-0,13311;-0,00702
8,00400;-0,13328;-0,00704
8,01400;-0,13345;-0,00701
8,02400;-0,13362;-0,00718
8,03400;-0,13379;-0,00723
8,04400;-0,13396;-0,00695
8,05400;-0,13407;-0,00713
8,06400;-0,13424;-0,00702
8,07400;-0,13441;-0,00706
8,08400;-0,13453;-0,00728
8,09400;-0,13470;-0,00725
8,10400;-0,13492;-0,00713
8,11400;-0,13509;-0,00734
8,12400;-0,13526;-0,00723
8,13400;-0,13549;-0,00707
8,14400;-0,13566;-0,00724
8,15400;-0,13583;-0,00709
8,16400;-0,13600;-0,00732
8,17400;-0,13617;-0,00729
8,18400;-0,13628;-0,00740
8,19400;-0,13645;-0,00717
